RIG|04/11/2021|72||||4015971||82163|1.4500000
TES|04/11/2021|73|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|73||||4015973||45032.94|4.3400000
RIG|04/11/2021|73||||4015970||151282.44|0.3100000
RIG|04/11/2021|73||||4015972||11389.68|2.4400000
RIG|04/11/2021|73||||4015974||11691.3|5.6900000
RIG|04/11/2021|73||||4015971||82163|1.4500000
TES|04/11/2021|74|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|74||||4015973||45032.94|4.3400000
RIG|04/11/2021|74||||4015970||151282.44|0.3100000
RIG|04/11/2021|74||||4015972||11389.68|2.4400000
RIG|04/11/2021|74||||4015974||11691.3|5.6900000
RIG|04/11/2021|74||||4015971||82163|1.4500000
TES|04/11/2021|75|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|75||||4015973||45032.94|4.3400000
RIG|04/11/2021|75||||4015970||151282.44|0.3100000
RIG|04/11/2021|75||||4015972||11389.68|2.4400000
RIG|04/11/2021|75||||4015974||11691.3|5.6900000
RIG|04/11/2021|75||||4015971||82163|1.4500000
TES|04/11/2021|76|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|76||||4015973||45032.94|4.3400000
RIG|04/11/2021|76||||4015970||151282.44|0.3100000
RIG|04/11/2021|76||||4015972||11389.68|2.4400000
RIG|04/11/2021|76||||4015974||11691.3|5.6900000
RIG|04/11/2021|76||||4015971||82163|1.4500000
TES|04/11/2021|77|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|77||||4015973||45032.94|4.3400000
RIG|04/11/2021|77||||4015970||151282.44|0.3100000
RIG|04/11/2021|77||||4015972||11389.68|2.4400000
RIG|04/11/2021|77||||4015974||11691.3|5.6900000
RIG|04/11/2021|77||||4015971||82163|1.4500000
TES|04/11/2021|78|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|78||||4015973||45032.94|4.3400000
RIG|04/11/2021|78||||4015970||151282.44|0.3100000
RIG|04/11/2021|78||||4015972||11389.68|2.4400000
RIG|04/11/2021|78||||4015974||11691.3|5.6900000
RIG|04/11/2021|78||||4015971||82163|1.4500000
TES|04/11/2021|79|IT04743741003|2021-11-04|S1-2021-198||||
